0.0,-1.0,10,10,2,0,0
41.6154,41.6154,0,0,0,11,1050
0.1538,-1.0,10,4,2,0,0
42.8462,42.8462,0,0,0,11,1050
0.3077,-1.0,10,8,2,0,0
46.5385,46.5385,0,0,0,11,1060
0.4615,-1.0,10,2,2,0,0
47.7692,47.7692,0,0,0,11,1060
0.6154,-1.0,10,6,2,0,0
60.6154,64.4615,0,0,0,14,10760
0.7692,-1.0,10,1,3,0,0
76.0769,76.0769,0,0,0,11,1050
0.9231,-1.0,10,7,3,0,0
81.0,81.0,0,0,0,11,1060
1.0769,-1.0,10,1,3,0,0
88.3846,88.3846,0,0,0,11,10761
1.2308,-1.0,10,3,4,0,0
107.3846,111.2308,0,0,0,14,10760
1.2308,-1.0,10,9,4,0,0
122.8462,122.8462,0,0,0,11,1050
1.5385,-1.0,10,3,4,0,0
127.7692,127.7692,0,0,0,11,1060
1.5385,-1.0,10,9,4,0,0
1.8462,-1.0,10,3,4,0,0
1.8462,-1.0,10,9,4,0,0
2.0,-1.0,10,7,3,0,0
2.1538,-1.0,10,3,4,0,0
2.1538,-1.0,10,9,4,0,0
2.4615,-1.0,10,1,4,0,0
2.4615,-1.0,10,7,4,0,0
2.6154,-1.0,10,4,3,0,0
2.7692,-1.0,10,1,4,0,0
2.7692,-1.0,10,7,4,0,0
2.9231,-1.0,10,4,3,0,0
3.0769,-1.0,82,1,4,0,0
3.0769,3.3846,110,1,4,0,0
3.0769,-1.0,82,7,4,0,0
3.0769,3.3846,110,7,4,0,0
3.2308,-1.0,900,1,4,0,0
3.2308,-1.0,900,7,4,0,0
3.6923,-1.0,10,1,4,0,0
3.6923,-1.0,10,9,4,0,0
4.0,-1.0,10,3,4,0,0
4.0,-1.0,10,7,4,0,0
4.3077,-1.0,82,1,4,0,0
4.3077,4.4615,110,1,4,JumpScratch,6
4.3077,-1.0,82,9,4,0,0
4.3077,4.4615,110,9,4,JumpScratch,-6
4.4615,4.6154,110,3,4,JumpScratch,-6
4.4615,4.6154,110,7,4,JumpScratch,6
4.6154,4.7692,110,1,4,JumpScratch,6
4.6154,4.7692,110,9,4,JumpScratch,-6
5.2308,-1.0,10,10,3,0,0
5.3846,-1.0,10,7,3,0,0
