0.2239,-1.0,10,1,3,0,0
1.6716,1.6716,0,0,0,11,10790
0.3358,-1.0,10,4,3,0,0
3.4627,3.4627,0,0,0,11,10791
0.4478,-1.0,82,7,3,0,0
0.4478,0.6716,110,7,3,JumpScratch,6
5.2537,5.2537,0,0,0,11,10792
0.6716,-1.0,20,1,3,0,0
44.6567,44.6567,0,0,0,11,10790
0.6716,-1.0,20,4,3,0,0
46.4478,46.4478,0,0,0,11,10791
0.6716,0.8955,110,10,3,JumpScratch,-6
48.2388,48.2388,0,0,0,11,10792
0.8955,-1.0,20,1,3,0,0
61.4552,68.5075,0,0,0,14,10790
0.8955,-1.0,20,4,3,0,0
75.7836,81.9403,0,0,0,14,10791
1.1194,-1.0,10,4,3,0,0
91.6716,91.6716,0,0,0,11,10792
1.2313,-1.0,10,8,2,0,0
100.1791,100.1791,0,0,0,32,10793
1.3433,-1.0,10,5,2,0,0
1.4552,-1.0,10,2,2,0,0
1.5672,-1.0,50,8,4,0,0
1.7910,-1.0,10,4,3,0,0
1.9030,-1.0,10,1,3,0,0
1.9030,-1.0,10,10,3,0,0
2.1269,-1.0,10,7,3,0,0
2.2388,-1.0,82,4,3,0,0
2.2388,2.4627,110,4,3,JumpScratch,-6
2.4627,2.6866,110,1,3,JumpScratch,6
2.4627,-1.0,20,7,3,0,0
2.4627,-1.0,20,10,3,0,0
2.6866,-1.0,20,7,3,0,0
2.6866,-1.0,20,10,3,0,0
2.9104,-1.0,10,7,3,0,0
3.0224,-1.0,10,4,2,0,0
3.1343,-1.0,10,7,2,0,0
3.2463,-1.0,10,10,2,0,0
3.3582,-1.0,50,2,4,0,0
3.5821,-1.0,10,7,3,0,0
3.6940,-1.0,10,1,3,0,0
3.6940,-1.0,10,10,3,0,0
3.9179,-1.0,10,4,3,0,0
4.0299,-1.0,82,7,3,0,0
4.0299,4.2537,110,7,3,JumpScratch,6
4.2537,-1.0,20,1,3,0,0
4.2537,-1.0,20,4,3,0,0
4.2537,4.4776,110,10,3,JumpScratch,-6
4.4776,-1.0,20,1,3,0,0
4.4776,-1.0,20,4,3,0,0
4.7015,-1.0,10,4,3,0,0
4.8134,-1.0,10,8,2,0,0
4.9254,-1.0,10,5,2,0,0
5.0373,-1.0,10,2,2,0,0
5.1493,-1.0,50,8,4,0,0
5.3731,-1.0,10,4,3,0,0
5.4851,-1.0,10,1,3,0,0
5.4851,-1.0,10,10,3,0,0
5.7090,-1.0,10,7,3,0,0
5.8209,-1.0,10,4,3,0,0
5.9328,-1.0,10,7,3,0,0
6.0448,-1.0,83,1,3,0,0
6.0448,6.9403,110,1,3,0,0
6.0448,-1.0,83,10,3,0,0
6.0448,6.9403,110,10,3,0,0
6.2687,-1.0,900,1,3,0,0
6.2687,-1.0,900,10,3,0,0
6.4925,-1.0,900,1,3,0,0
6.4925,-1.0,83,4,3,0,0
6.4925,6.9403,110,4,3,0,0
6.4925,-1.0,83,7,3,0,0
6.4925,6.9403,110,7,3,0,0
6.4925,-1.0,900,10,3,0,0
6.7164,-1.0,900,1,3,0,0
6.7164,-1.0,900,4,3,0,0
6.7164,-1.0,900,7,3,0,0
6.7164,-1.0,900,10,3,0,0
7.3881,-1.0,10,1,3,0,0
7.5000,-1.0,10,4,3,0,0
7.6119,-1.0,10,7,3,0,0
7.7239,-1.0,10,10,3,0,0
7.8358,-1.0,83,4,3,0,0
7.8358,8.1716,110,4,3,JumpScratch,-6
8.0597,-1.0,900,4,3,0,0
8.1716,8.5075,110,1,3,JumpScratch,6
8.1716,-1.0,81,7,3,0,0
8.1716,8.9552,101,7,3,0,0
8.3955,-1.0,900,1,3,0,0
