0.0,-1.0,80,9,4,0,0
0.0,1.3714,100,9,4,0,0
8.2286,19.2000,0,0,0,14,10120
0.1714,-1.0,900,9,4,0,0
65.1429,80.5714,0,0,0,14,10120
0.3429,-1.0,900,9,4,0,0
87.0857,95.3143,0,0,0,14,10120
0.5143,-1.0,900,9,4,0,0
162.8286,164.5714,0,0,0,11,4040
0.6857,-1.0,900,9,4,0,0
168.3143,170.0571,0,0,0,11,4050
0.8571,-1.0,900,9,4,0,0
173.8000,173.8000,0,0,0,11,4030
1.0286,-1.0,900,9,4,0,0
176.5429,176.5429,0,0,0,11,4020
1.2000,-1.0,900,9,4,0,0
179.2857,179.2857,0,0,0,11,4010
2.7429,-1.0,80,1,4,0,0
2.7429,4.1143,100,1,4,0,0
180.7071,196.4571,0,0,0,14,10120
2.9143,-1.0,900,1,4,0,0
3.0857,-1.0,900,1,4,0,0
3.2571,-1.0,900,1,4,0,0
3.4286,-1.0,900,1,4,0,0
3.4286,-1.0,30,1,4,0,0
3.6000,-1.0,900,1,4,0,0
3.7714,-1.0,900,1,4,0,0
3.9429,-1.0,900,1,4,0,0
5.4857,-1.0,80,7,4,0,0
5.4857,6.8571,100,7,4,0,0
5.6571,-1.0,900,7,4,0,0
5.8286,-1.0,900,7,4,0,0
6.0,-1.0,900,7,4,0,0
6.1714,-1.0,900,7,4,0,0
6.3429,-1.0,900,7,4,0,0
6.5143,-1.0,900,7,4,0,0
6.6857,-1.0,900,7,4,0,0
8.2286,-1.0,20,10,3,0,0
8.9143,-1.0,10,4,3,0,0
9.6000,-1.0,80,10,3,0,0
9.6000,10.2857,100,10,3,0,0
9.7714,-1.0,900,10,3,0,0
9.9429,-1.0,900,10,3,0,0
9.9429,-1.0,30,10,3,0,0
10.1143,-1.0,900,10,3,0,0
10.9714,-1.0,10,1,3,0,0
11.6571,-1.0,10,7,3,0,0
12.3429,-1.0,80,1,3,0,0
12.3429,13.0286,100,1,3,0,0
12.5143,-1.0,900,1,3,0,0
12.6857,-1.0,900,1,3,0,0
12.6857,-1.0,30,1,3,0,0
12.8571,-1.0,900,1,3,0,0
14.0571,-1.0,20,4,3,0,0
14.4000,-1.0,10,10,3,0,0
15.0857,-1.0,80,4,3,0,0
15.0857,15.7714,100,4,3,0,0
15.2571,-1.0,900,4,3,0,0
15.4286,-1.0,900,4,3,0,0
15.4286,-1.0,30,4,3,0,0
15.6000,-1.0,900,4,3,0,0
16.4571,-1.0,10,10,3,0,0
17.1429,-1.0,10,1,3,0,0
17.8286,-1.0,20,7,3,0,0
18.1714,-1.0,81,4,3,0,0
18.1714,19.2000,101,4,3,0,0
18.3429,-1.0,900,4,3,0,0
18.5143,-1.0,900,4,3,0,0
18.6857,-1.0,900,4,3,0,0
18.8571,-1.0,900,4,3,0,0
19.0286,-1.0,900,4,3,0,0
20.5714,-1.0,80,10,3,0,0
20.5714,21.6000,100,10,3,0,0
20.7429,-1.0,900,10,3,0,0
20.9143,-1.0,900,10,3,0,0
21.0857,-1.0,900,10,3,0,0
21.0857,-1.0,30,10,3,0,0
21.2571,-1.0,900,10,3,0,0
21.4286,-1.0,900,10,3,0,0
22.9714,-1.0,80,3,4,0,0
22.9714,24.0,100,3,4,0,0
23.1429,-1.0,900,3,4,0,0
23.3143,-1.0,900,3,4,0,0
23.4857,-1.0,900,3,4,0,0
23.4857,-1.0,30,3,4,0,0
23.6571,-1.0,900,3,4,0,0
23.8286,-1.0,900,3,4,0,0
25.3714,-1.0,80,7,4,0,0
25.3714,26.4000,100,7,4,0,0
25.5429,-1.0,900,7,4,0,0
25.7143,-1.0,900,7,4,0,0
25.8857,-1.0,900,7,4,0,0
25.8857,-1.0,30,7,4,0,0
26.0571,-1.0,900,7,4,0,0
26.2286,-1.0,900,7,4,0,0
27.7714,-1.0,80,1,4,0,0
27.7714,28.8000,100,1,4,0,0
27.9429,-1.0,900,1,4,0,0
28.1143,-1.0,900,1,4,0,0
28.2857,-1.0,900,1,4,0,0
28.2857,-1.0,30,1,4,0,0
28.4571,-1.0,900,1,4,0,0
28.6286,-1.0,900,1,4,0,0
30.1714,-1.0,10,9,4,0,0
30.6857,-1.0,10,3,4,0,0
31.2000,-1.0,10,7,4,0,0
32.5714,-1.0,10,1,4,0,0
33.0857,-1.0,10,7,4,0,0
33.6000,-1.0,10,3,4,0,0
34.9714,-1.0,80,7,4,0,0
34.9714,35.6571,100,7,4,0,0
35.1429,-1.0,900,7,4,0,0
35.3143,-1.0,900,7,4,0,0
35.4857,-1.0,900,7,4,0,0
36.3429,-1.0,80,3,4,0,0
36.3429,37.0286,100,3,4,0,0
36.5143,-1.0,900,3,4,0,0
36.6857,-1.0,900,3,4,0,0
36.8571,-1.0,900,3,4,0,0
37.7143,-1.0,10,9,4,0,0
39.0857,-1.0,10,7,4,0,0
39.4286,-1.0,10,3,4,0,0
39.7714,-1.0,20,9,4,0,0
40.4571,-1.0,10,1,5,0,0
40.8000,-1.0,10,7,5,0,0
41.1429,-1.0,10,1,5,0,0
41.8286,-1.0,10,8,5,0,0
42.1714,-1.0,10,2,5,0,0
42.5143,-1.0,10,8,5,0,0
43.2000,-1.0,80,1,5,0,0
43.2000,44.5714,100,1,5,0,0
43.3714,-1.0,900,1,5,0,0
43.5429,-1.0,900,1,5,0,0
43.7143,-1.0,900,1,5,0,0
