0.0,-1.0,80,3,4,0,0
0.0,2.9577,100,3,4,0,0
11.8310,16.4789,0,0,0,14,11220
0.2113,-1.0,900,3,4,0,0
19.5915,19.5915,0,0,0,11,2050
0.4225,-1.0,900,3,4,0,0
26.3521,26.3521,0,0,0,11,2040
0.4225,-1.0,30,3,4,0,0
33.1127,33.1127,0,0,0,11,2020
0.6338,-1.0,900,3,4,0,0
39.8732,39.8732,0,0,0,11,2030
0.8451,-1.0,900,3,4,0,0
43.2535,43.2535,0,0,0,11,11220
0.8451,-1.0,30,3,4,0,0
95.6479,95.6479,0,0,0,11,2010
1.0563,-1.0,900,3,4,0,0
110.8592,110.8592,0,0,0,11,11220
1.2676,-1.0,900,3,4,0,0
153.1127,153.1127,0,0,0,32,11220
1.2676,-1.0,30,3,4,0,0
1.4789,-1.0,900,3,4,0,0
1.6901,-1.0,900,3,4,0,0
1.6901,-1.0,30,3,4,0,0
1.9014,-1.0,900,3,4,0,0
2.1127,-1.0,900,3,4,0,0
2.1127,-1.0,30,3,4,0,0
2.3239,-1.0,900,3,4,0,0
2.5352,-1.0,900,3,4,0,0
2.5352,-1.0,30,3,4,0,0
2.7465,-1.0,900,3,4,0,0
3.3803,-1.0,80,7,4,0,0
3.3803,6.3380,100,7,4,0,0
3.5915,-1.0,900,7,4,0,0
3.8028,-1.0,900,7,4,0,0
3.8028,-1.0,30,7,4,0,0
4.0141,-1.0,900,7,4,0,0
4.2254,-1.0,900,7,4,0,0
4.2254,-1.0,30,7,4,0,0
4.4366,-1.0,900,7,4,0,0
4.6479,-1.0,900,7,4,0,0
4.6479,-1.0,30,7,4,0,0
4.8592,-1.0,900,7,4,0,0
5.0704,-1.0,900,7,4,0,0
5.0704,-1.0,30,7,4,0,0
5.2817,-1.0,900,7,4,0,0
5.4930,-1.0,900,7,4,0,0
5.4930,-1.0,30,7,4,0,0
5.7042,-1.0,900,7,4,0,0
5.9155,-1.0,900,7,4,0,0
5.9155,-1.0,30,7,4,0,0
6.1268,-1.0,900,7,4,0,0
6.7606,-1.0,81,1,6,0,0
6.7606,7.1831,101,1,6,0,0
6.9718,-1.0,900,1,6,0,0
7.6056,-1.0,81,7,6,0,0
7.6056,8.0282,101,7,6,0,0
7.8169,-1.0,900,7,6,0,0
8.4507,-1.0,81,1,6,0,0
8.4507,8.8732,101,1,6,0,0
8.6620,-1.0,900,1,6,0,0
9.2958,-1.0,81,7,6,0,0
9.2958,9.7183,101,7,6,0,0
9.5070,-1.0,900,7,6,0,0
10.1408,-1.0,80,4,3,0,0
10.1408,11.4085,100,4,3,0,0
10.3521,-1.0,900,4,3,0,0
10.5634,-1.0,900,4,3,0,0
10.7746,-1.0,900,4,3,0,0
10.9859,-1.0,900,4,3,0,0
10.9859,-1.0,30,4,3,0,0
11.1972,-1.0,900,4,3,0,0
11.8310,-1.0,20,10,3,0,0
12.2535,-1.0,10,4,3,0,0
12.6761,-1.0,10,10,3,0,0
13.0986,-1.0,10,4,3,0,0
13.5211,-1.0,20,7,3,0,0
13.9437,-1.0,10,1,3,0,0
14.3662,-1.0,82,7,3,0,0
14.3662,14.7887,110,7,3,0,0
14.5775,-1.0,900,7,3,0,0
15.2113,-1.0,20,1,3,0,0
15.6338,-1.0,10,7,3,0,0
16.0563,-1.0,10,1,3,0,0
16.4789,-1.0,10,7,3,0,0
16.9014,-1.0,80,4,3,0,0
16.9014,18.1690,100,4,3,0,0
17.1127,-1.0,900,4,3,0,0
17.3239,-1.0,900,4,3,0,0
17.5352,-1.0,900,4,3,0,0
